accession	entry_name	gene_primary	protein_name	length_aa	mass_da	mw_kda	gene_upper	marker_categories	marker_notes	is_marker	signaling_categories	signaling_notes	is_signaling_prefix	families	family_categories	family_notes	mw_bin_start_kda	mw_bin_end_kda	mw_bin_label	protein_count	marker_count	signaling_prefix_count	family_count	audit_burden_score	audit_priority	defensive_note	mw_window_count	mw_window_alternative_count	mw_nearest_neighbor_gap_kda	mw_gaussian_ambiguity	mw_gaussian_candidate_mass_including_self	mw_identity_entropy_nats	mw_identity_entropy_bits	mw_effective_candidate_number	mw_discriminability	mw_ambiguity_percentile	mw_auditability_percentile	mw_auditability_score_0_100	_audit_marker_value	_audit_signaling_value	_audit_family_value	_audit_family_protein_value	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100
A0A0B4KG77	A0A0B4KG77_DROME	Dmel\CG44013	Lipocalin/cytosolic fatty-acid binding domain-containing protein	219	24444.73328000001	24.444733280000012	DMEL\CG44013			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	768	767	0.0017862999999884721	496.3571222264748	497.3571222264748	6.668795580967434	9.621038313363952	787.4466173951882	0.0012699273549588944	0.7815734240428458	0.2184265759571542	21.84265759571542	0.0	0.0	0.0	0.0	1.4267307772979043	2.6925249716960873	39.06766380016997	37.65605785853086	0.9964194373401535	0.9949872122762148	0.9980562659846547	0.9427590849109673	0.05724091508903273	94.27590849109673	5.724091508903273
Q9W257	Q9W257_DROME	BcDNA:RH44966	Ig-like domain-containing protein	229	24446.51958	24.44651958	BCDNA:RH44966			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	768	767	0.0017862999999884721	496.36202732351194	497.36202732351194	6.668784103226564	9.621021754484117	787.4375793388326	0.0012699419309396488	0.7815010494318593	0.21849895056814073	21.849895056814074	0.0	0.0	0.0	0.0	1.4248887433932251	2.6917103999263343	39.06966724914912	37.65712769258485	0.9962148337595907	0.9949872122762148	0.9980562659846547	0.9426898403630799	0.0573101596369201	94.26898403630798	5.73101596369201
M9PE35	M9PE35_DROME	RabX6	RabX6, isoform B	222	24449.373880000006	24.449373880000007	RABX6			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	767	766	0.0008585000000138621	496.3695980373318	497.3695980373318	6.668766298136914	9.620996067169576	787.4235590669554	0.0012699645425708797	0.7813563002098863	0.21864369979011367	21.864369979011368	0.0	0.0	0.0	0.0	1.4219417760646247	2.6904055843609487	39.07282499697665	37.65879786954238	0.9962148337595907	0.9949872122762148	0.9980562659846547	0.9426536530575866	0.05734634694241336	94.26536530575866	5.734634694241336
A8QI13	A8QI13_DROME	Dmel\CG40813	Activator of basal transcription 1	213	24450.23238000002	24.45023238000002	DMEL\CG40813			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	767	766	0.0008585000000138621	496.3718108131156	497.3718108131156	6.66876107153238	9.620988526773134	787.4194435261664	0.001269971180190662	0.7812839255988999	0.21871607440110008	21.871607440110008	0.0	0.0	0.0	0.0	1.4210545417250562	2.6900123560041864	39.07376429500873	37.65929076553759	0.9962148337595907	0.9949872122762148	0.9980562659846547	0.9426355594048401	0.05736444059515988	94.26355594048401	5.736444059515988
A0ACD4DAW5	A0ACD4DAW5_DROME	CG46509	Activator of basal transcription 1	213	24454.17678000002	24.45417678000002	CG46509			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	765	764	0.0009029999999761174	496.3812645435354	497.3812645435354	6.668732137736937	9.620946784129934	787.3966608226561	0.0012700079258086009	0.780994427154954	0.21900557284504596	21.900557284504597	0.0	0.0	0.0	0.0	1.4169730497704056	2.6882010824941176	39.07801772261179	37.66149926689096	0.9962148337595907	0.9949872122762148	0.9980562659846547	0.9425631847938536	0.05743681520614641	94.25631847938536	5.743681520614641
Q9VBD8	Q9VBD8_DROME	TwdlO	TweedleO	229	24455.07978	24.455079779999995	TWDLO			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	765	764	0.0009029999999761174	496.3834172462388	497.3834172462388	6.6687270100255756	9.620939386406183	787.3926232902043	0.0012700144380593675	0.7809220525439676	0.21907794745603237	21.907794745603237	0.0	0.0	0.0	0.0	1.4160375026240877	2.687785370067635	39.07897710349225	37.661991904875585	0.9962148337595907	0.9949872122762148	0.9980562659846547	0.942545091141107	0.05745490885889304	94.25450911411069	5.7454908858893035
Q9VRC5	Q9VRC5_DROME	I-3	E3 ubiquitin-protein ligase PPP1R11	215	24459.098680000025	24.459098680000025	I-3			False			False	Ubiquitin_proteasome	proteostasis	Ubiquitin-proteasome system.	24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	configured audit family match: Ubiquitin_proteasome; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	766	765	0.002642299999994435	496.39259819640625	497.39259819640625	6.668704985622769	9.620907611909475	787.3752816288727	0.0012700424096769491	0.7807773033219947	0.2192226966780053	21.92226966780053	0.0	0.0	1.0	1.0	1.4118685608046482	2.685930460204607	39.083182060941425	37.6641259410097	0.9961125319693095	0.9949872122762148	0.9980562659846547	0.9424833283880435	0.057516671611956505	94.24833283880434	5.75166716119565
A0A9F2H0X0	A0A9F2H0X0_DROME	Dmel\CG42658	MSP domain-containing protein	213	24461.74098000002	24.46174098000002	DMEL\CG42658			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	766	765	0.002642299999994435	496.3986193019108	497.3986193019108	6.668697057730713	9.620896174378922	787.3690394273764	0.0012700524784759915	0.7805601794890352	0.21943982051096478	21.943982051096476	0.0	0.0	0.0	0.0	1.4091230472805694	2.684706720145682	39.085889001187226	37.66547699258602	0.9960102301790281	0.9949872122762148	0.9980562659846547	0.9424034719822333	0.05759652801776671	94.24034719822333	5.759652801776671
Q9VXT6	Q9VXT6_DROME	CG32583	SREBP regulating gene protein	212	24465.90518000002	24.46590518000002	CG32583			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	765	764	0.004164200000001728	496.4066819928985	497.4066819928985	6.66867104155941	9.6208586409776	787.3485553660272	0.0012700855208086514	0.7802706810450893	0.21972931895491066	21.972931895491065	0.0	0.0	0.0	0.0	1.4047889476221103	2.6827714238654004	39.090062265077016	37.66752257305591	0.9960102301790281	0.9949872122762148	0.9980562659846547	0.9423310973712468	0.05766890262875324	94.23310973712468	5.766890262875323
P16909	18C_DROME	Mst77F	Histone-like protein 18C	215	24471.78438	24.47178438	MST77F			False			False	Histones	nuclear; chromatin	Histone proteins, including common histone WB targets.	24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	configured audit family match: Histones; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	764	763	0.005879199999977658	496.41771425140496	497.41771425140496	6.668651130233672	9.6208299150067	787.3328783685478	0.001270110810146942	0.7801983064341029	0.21980169356589707	21.980169356589705	0.0	0.0	1.0	1.0	1.3986550780184106	2.6800252122332244	39.09576114892391	37.67023664458483	0.9960102301790281	0.9949872122762148	0.9980562659846547	0.9423130037185001	0.05768699628149987	94.23130037185001	5.768699628149987
Q9VEY5	Q9VEY5_DROME	Mic26-27	MICOS complex subunit	226	24481.27638	24.48127638	MIC26-27			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.0007255000000156997	496.43075837356287	497.43075837356287	6.668593658961744	9.620747001487697	787.2876306468316	0.0012701838071282855	0.7794745603242382	0.22052543967576177	22.052543967576177	0.0	0.0	0.0	0.0	1.3887164129107838	2.675557559700622	39.10448579458637	37.67418980019033	0.9960102301790281	0.9949872122762148	0.9980562659846547	0.942132067191034	0.05786793280896596	94.2132067191034	5.786793280896596
O76767	ERD2_DROME	KdelR	ER lumen protein-retaining receptor	212	24482.001880000014	24.482001880000016	KDELR			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	762	761	0.0007255000000156997	496.43170805460454	497.43170805460454	6.6685913346307695	9.620743648186926	787.2858007319322	0.0012701867594592832	0.7791850618802924	0.22081493811970765	22.081493811970766	0.0	0.0	0.0	0.0	1.3879550140113772	2.6752143803004635	39.10512849007642	37.67447021923124	0.9960102301790281	0.9949872122762148	0.9980562659846547	0.9420596925800475	0.057940307419952486	94.20596925800476	5.794030741995249
A0A0B4KFB2	A0A0B4KFB2_DROME	Polr2E	RNA polymerase II, I and III subunit E, isoform A	210	24484.301580000018	24.484301580000015	POLR2E			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.0007459999999888112	496.43458187815736	497.43458187815736	6.66858431972991	9.620733527824243	787.2802780194628	0.001270195669724726	0.778967938047333	0.221032061952667	22.1032061952667	0.0	0.0	0.0	0.0	1.3855399027840924	2.674124978343837	39.10714307915044	37.67533873823895	0.9960102301790281	0.9949872122762148	0.9980562659846547	0.9420054116218077	0.05799458837819227	94.20054116218077	5.799458837819227
Q9VG94	GSTD6_DROME	GstD6	Glutathione S-transferase D6	215	24485.04758	24.485047580000003	GSTD6			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	764	763	0.0002759000000054357	496.436139818039	497.436139818039	6.668593669275266	9.620747016366963	787.2876387665397	0.0012701837940282173	0.7795469349352248	0.22045306506477524	22.045306506477523	0.0	0.0	0.0	0.0	1.3847559391666207	2.673771069975014	39.107789202630315	37.675613832720444	0.9960102301790281	0.9949872122762148	0.9980562659846547	0.9421501608437807	0.05784983915621933	94.21501608437806	5.7849839156219325
Q8IPK2	Q8IPK2_DROME	NEST:bs35c08	Cytochrome c oxidase assembly factor 1 homolog	215	24485.323480000014	24.48532348000001	NEST:BS35C08			False			False	Mitochondrial_membrane	mitochondria	Common mitochondrial membrane/respiratory audit family.	24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	configured audit family match: Mitochondrial_membrane; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	764	763	0.0002759000000054357	496.4364626638883	497.4364626638883	6.6685928859100185	9.620745886209805	787.2870220330053	0.0012701847890464492	0.7793298111022653	0.2206701888977347	22.067018889773472	0.0	0.0	1.0	1.0	1.3844659338933867	2.673640116771542	39.10802724781203	37.67571474934379	0.9960102301790281	0.9949872122762148	0.9980562659846547	0.9420958798855408	0.05790412011445922	94.20958798855408	5.790412011445922
A1Z6U6	A1Z6U6_DROME	Tsp42Eo	Tetraspanin 42Eo	219	24486.74718000001	24.48674718000001	TSP42EO			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	764	763	0.0014237000000001387	496.4384155991952	497.4384155991952	6.668594711039862	9.62074851931558	787.2884589353561	0.0012701824707963992	0.7796193095462112	0.22038069045378883	22.038069045378883	0.0	0.0	0.0	0.0	1.3829688935356796	2.6729638229228962	39.10924774529459	37.67622842979101	0.9959079283887468	0.9949872122762148	0.9980562659846547	0.9421426790489569	0.05785732095104312	94.21426790489569	5.785732095104312
Q9VAI0	GNA1_DROME	Gnpnat	Probable glucosamine 6-phosphate N-acetyltransferase	219	24492.012380000007	24.49201238000001	GNPNAT			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.0018020999999990295	496.44435878416925	497.44435878416925	6.668593187325032	9.62074632105975	787.2872593331697	0.0012701844061937411	0.7794021857132518	0.22059781428674818	22.059781428674818	0.0	0.0	0.0	0.0	1.377424486425058	2.6704547664785827	39.11364709270486	37.67802536544743	0.9958056265984655	0.9949872122762148	0.9980562659846547	0.9420628226431468	0.05793717735685322	94.20628226431468	5.793717735685322
Q0E8T4	Q0E8T4_DROME	Dmel\CG14042	Uncharacterized protein	211	24493.81448000001	24.493814480000008	DMEL\CG14042			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.0018020999999990295	496.44624551937744	497.44624551937744	6.668595079709107	9.62074905119287	787.2887491844509	0.0012701820025192735	0.7796916841571977	0.2203083158428023	22.03083158428023	0.0	0.0	0.0	0.0	1.3755239791816658	2.6695931408800666	39.11511153008772	37.678603278260994	0.9958056265984655	0.9949872122762148	0.9980562659846547	0.9421351972541332	0.057864802745866806	94.21351972541332	5.786480274586681
A1ZA08	A1ZA08_DROME	Dmel\CG30472	Uncharacterized protein	212	24502.384980000035	24.502384980000038	DMEL\CG30472			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.007088499999959197	496.4525059055236	497.4525059055236	6.668592068142642	9.620744706420867	787.286378215626	0.0012701858277625565	0.7792574364912789	0.22074256350872112	22.074256350872112	0.0	0.0	0.0	0.0	1.3664661354357661	2.6654756174967735	39.12178841079945	37.68109334761611	0.9957033248081841	0.9947826086956522	0.9982608695652174	0.9420010598900832	0.0579989401099168	94.20010598900832	5.79989401099168
Q9W207	Q9W207_DROME	Obp58d	Odorant-binding protein 58d	218	24509.473479999997	24.509473479999997	OBP58D			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.0016764000000115686	496.4548808559703	497.4548808559703	6.668584642794707	9.620733993908225	787.2805323620472	0.0012701952593692858	0.7790403126583194	0.2209596873416806	22.09596873416806	0.0	0.0	0.0	0.0	1.3589511417085585	2.662045679424458	39.126952334323846	37.682831217932204	0.9954987212276215	0.9947826086956522	0.9982608695652174	0.9418956280367026	0.05810437196329743	94.18956280367026	5.810437196329743
X2JCX9	X2JCX9_DROME	Ptth	Prothoracicotropic hormone, isoform F	218	24511.14988000001	24.51114988000001	PTTH			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	762	761	0.0008310000000015805	496.45514653234	497.45514653234	6.668583518716658	9.620732372206398	787.2796473977795	0.0012701966871686977	0.7788955634363466	0.22110443656365342	22.11044365636534	0.0	0.0	0.0	0.0	1.357170871992401	2.6612313179650915	39.128126258650326	37.68319978001365	0.9954987212276215	0.9947826086956522	0.9982608695652174	0.9418594407312093	0.05814055926879069	94.18594407312094	5.814055926879069
Q9V359	VPS28_DROME	Vps28	Vacuolar protein sorting-associated protein 28 homolog	210	24511.98088000001	24.51198088000001	VPS28			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	762	761	0.0008310000000015805	496.45557236988225	497.45557236988225	6.668588820574817	9.62074002117087	787.2838214538664	0.001270189952783881	0.7791126872693059	0.22088731273069406	22.088731273069406	0.0	0.0	0.0	0.0	1.3562879644191501	2.660827184468733	39.128701478270756	37.683376471399335	0.9954987212276215	0.9947826086956522	0.9982608695652174	0.9419137216894493	0.05808627831055069	94.19137216894494	5.808627831055069
Q9Y107	Q9Y107_DROME	anon-62BCb	Uncharacterized protein	213	24522.00258000001	24.522002580000013	ANON-62BCB			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	761	760	0.006149599999979216	496.4554851566747	497.4554851566747	6.668605358804429	9.620763880792717	787.2968418421426	0.0012701689462644961	0.7797640587681841	0.2202359412318159	22.02359412318159	0.0	0.0	0.0	0.0	1.345618911741899	2.6559300934642973	39.134957181342	37.68486230463391	0.9953964194373401	0.9945780051150895	0.9982608695652174	0.9419998382214577	0.05800016177854228	94.19998382214577	5.8000161778542285
Q9VSU6	Q9VSU6_DROME	Dhpr	Dihydropteridine reductase	235	24528.152179999997	24.528152179999992	DHPR			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	761	760	0.00599370000001187	496.45281357642614	497.45281357642614	6.668609200837336	9.620769423674538	787.2998666683272	0.0012701640662429819	0.7798364333791706	0.22016356662082937	22.016356662082938	0.0	0.0	0.0	0.0	1.3390531749282972	2.6529040130236545	39.138689587523345	37.68570107818406	0.9953964194373401	0.9945780051150895	0.9982608695652174	0.9420179318742044	0.05798206812579565	94.20179318742044	5.798206812579565
Q8INY9	Q8INY9_DROME	Dmel\CG31804	Uncharacterized protein	212	24534.145880000004	24.534145880000004	DMEL\CG31804			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	762	761	0.0009075999999836881	496.44872921023074	497.44872921023074	6.668615825280984	9.620778980726538	787.3050821092025	0.001270155652140571	0.779908807990157	0.22009119200984295	22.009119200984294	0.0	0.0	0.0	0.0	1.3326406486249989	2.6499394387570634	39.14209517667414	37.686310853777414	0.9952941176470588	0.9943734015345268	0.9982608695652174	0.94195929918424	0.05804070081575996	94.195929918424	5.804070081575996
Q9VG98	GSTD2_DROME	GstD2	Glutathione S-transferase D2	215	24535.053479999988	24.535053479999988	GSTD2			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.0009075999999836881	496.447983352993	497.447983352993	6.668617075644843	9.620780784620276	787.3060665276384	0.0012701540639848416	0.78005355721213	0.21994644278787	21.994644278787	0.0	0.0	0.0	0.0	1.3316685183579247	2.6494892285948852	39.14259093582273	37.68638536480745	0.9952941176470588	0.9943734015345268	0.9982608695652174	0.9419954864897332	0.05800451351026681	94.19954864897332	5.80045135102668
Q9VL41	Q9VL41_DROME	Dmel\CG13133	SHSP domain-containing protein	217	24538.17357999999	24.53817357999999	DMEL\CG13133			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.003120100000003845	496.44483116969707	497.44483116969707	6.668616152735032	9.62077945314287	787.3053399154809	0.0012701552362230292	0.7799811826011435	0.22001881739885654	22.001881739885654	0.0	0.0	0.0	0.0	1.328324400459736	2.6479389336491863	39.14425531189859	37.68660583604175	0.9952941176470588	0.9943734015345268	0.9982608695652174	0.9419773928369866	0.05802260716301344	94.19773928369865	5.802260716301344
P43332	SNRPA_DROME	snf	U1 small nuclear ribonucleoprotein A	216	24546.577580000005	24.546577580000005	SNF			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	766	765	0.008404000000012957	496.4363112914132	497.4363112914132	6.668650704562621	9.620829300893186	787.332543223805	0.0012701113507964609	0.7801259318231164	0.2198740681768836	21.98740681768836	0.0	0.0	0.0	0.0	1.3193006560308707	2.6437434457806477	39.14843142115222	37.68692552516408	0.9951918158567775	0.9942710997442455	0.9982608695652174	0.9419624292473392	0.058037570752660805	94.19624292473392	5.8037570752660805
Q9W3R3	Q9W3R3_DROME	Dmel\CG1999	Uncharacterized protein	210	24555.930980000037	24.555930980000035	DMEL\CG1999			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.0002337999999859619	496.4227198596818	497.4227198596818	6.668682922057599	9.620875780913419	787.357909514679	0.0012700704316495554	0.7803430556560759	0.21965694434392413	21.965694434392415	0.0	0.0	0.0	0.0	1.3092307278647635	2.6390405757277993	39.15255522596313	37.6868135887194	0.9951918158567775	0.9942710997442455	0.9982608695652174	0.9420167102055791	0.05798328979442091	94.20167102055791	5.798328979442092
Q9W2K0	Q9W2K0_DROME	Dmel\CG4286	Uncharacterized protein	219	24556.16478000002	24.55616478000002	DMEL\CG4286			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.0002337999999859619	496.42232688836583	497.42232688836583	6.668683680324975	9.620876874862002	787.3585065427214	0.001270069468596947	0.7804154302670623	0.21958456973293772	21.95845697329377	0.0	0.0	0.0	0.0	1.308978670802843	2.6389225760940005	39.15265125977366	37.68680450728557	0.9950895140664962	0.9942710997442455	0.9982608695652174	0.9420092284107553	0.057990771589244705	94.20092284107552	5.7990771589244705
Q9W3G8	Q9W3G8_DROME	Dmel\CG15343	pyridoxal 5'-phosphate synthase	213	24556.89428	24.55689428	DMEL\CG15343			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.0007294999999807317	496.42108649803765	497.42108649803765	6.668686073668852	9.620880327727345	787.360390964637	0.0012700664288875986	0.7804878048780488	0.2195121951219512	21.95121951219512	0.0	0.0	0.0	0.0	1.308192099337146	2.638554256354622	39.15294869934078	37.68677420691302	0.9950895140664962	0.9942710997442455	0.9982608695652174	0.9420273220635019	0.057972677936498074	94.20273220635019	5.797267793649807
Q9VLD7	Q9VLD7_DROME	aust	Australin, isoform A	216	24563.714680000016	24.56371468000001	AUST			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	762	761	0.0013311999999991997	496.40779026564866	497.40779026564866	6.6686991628537005	9.620899211429416	787.3706969377853	0.0012700498048621382	0.7806325541000217	0.21936744589997825	21.936744589997826	0.0	0.0	0.0	0.0	1.3008304933827697	2.6351005741978795	39.15556836581652	37.68634725890511	0.9949872122762148	0.9941687979539642	0.9982608695652174	0.9420123584738544	0.05798764152614555	94.20123584738545	5.798764152614555
Q9VBZ2	Q9VBZ2_DROME	Dmel\CG11786	Uncharacterized protein	222	24565.04588000001	24.56504588000001	DMEL\CG11786			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.0013311999999991997	496.405110434148	497.405110434148	6.668704450348484	9.62090683967192	787.3748601672444	0.0012700430894981743	0.7807049287110082	0.21929507128899184	21.929507128899182	0.0	0.0	0.0	0.0	1.2993920903307679	2.63442437052702	39.156045763860064	37.68623372722398	0.9949872122762148	0.9941687979539642	0.9982608695652174	0.9420304521266012	0.05796954787339881	94.20304521266011	5.796954787339881
Q9W3G9	Q9W3G9_DROME	Corp	Companion of reaper, isoform A	213	24569.12918000001	24.56912918000001	CORP			False			False	Apoptosis	apoptosis	Core Drosophila apoptosis proteins.	24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	configured audit family match: Apoptosis; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	761	760	0.004042899999987526	496.3964428630005	497.3964428630005	6.668721524205262	9.620931472040422	787.3883038076046	0.0012700214051494805	0.7808496779329811	0.2191503220670189	21.91503220670189	0.0	0.0	1.0	1.0	1.2949768552024765	2.6323459186482374	39.15744123982814	37.68582415950981	0.9949872122762148	0.9941687979539642	0.9982608695652174	0.9420666394320943	0.057933360567905656	94.20666394320943	5.793336056790565
P54185	OBA5_DROME	a5	Putative odorant-binding protein A5	210	24573.17208	24.57317208	A5			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	762	761	0.002021100000014542	496.3868762231026	497.3868762231026	6.668734166578428	9.620949711129493	787.3982583272923	0.0012700053491664406	0.7810668017659405	0.21893319823405955	21.893319823405953	0.0	0.0	0.0	0.0	1.290600806975245	2.630281718254754	39.158720774534686	37.685327764521695	0.9949872122762148	0.9940664961636828	0.9982608695652174	0.9420953449427638	0.05790465505723619	94.20953449427638	5.790465505723619
B4F613	B4F613_DROME	Dmel\CG14797	Uncharacterized protein	221	24575.193180000013	24.575193180000014	DMEL\CG14797			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	762	761	0.002021100000014542	496.3820196568005	497.3820196568005	6.668743928010631	9.620963793899325	787.4059444995216	0.0012699929521558337	0.781139176376927	0.21886082362307302	21.886082362307302	0.0	0.0	0.0	0.0	1.288411529063428	2.6292474585834733	39.15932242297246	37.68504580646591	0.9949872122762148	0.9940664961636828	0.9982608695652174	0.9421134385955104	0.057886561404489556	94.21134385955105	5.788656140448955
Q9VF27	NDUS8_DROME	ND-23	NADH dehydrogenase (ubiquinone) 23 kDa subunit	217	24577.946580000007	24.57794658000001	ND-23			False			False	Mitochondrial_membrane	mitochondria	Common mitochondrial membrane/respiratory audit family.	24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	configured audit family match: Mitochondrial_membrane; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	762	761	0.00275339999999602	496.3744694348269	497.3744694348269	6.668746247719795	9.620967140532231	787.4077710544257	0.001269990006144961	0.7812115509879134	0.2187884490120866	21.87884490120866	0.0	0.0	1.0	1.0	1.2854273063901283	2.627835965824965	39.16010138462941	37.6846255222027	0.9949872122762148	0.9940664961636828	0.9982608695652174	0.9421315322482571	0.057868467751742925	94.2131532248257	5.7868467751742925
A0A0B4KI01	A0A0B4KI01_DROME	CG1540	Uncharacterized protein	218	24582.26748	24.58226748	CG1540			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.004320899999989081	496.363064373194	497.363064373194	6.668769252369206	9.621000329225854	787.4258853024969	0.0012699607908061605	0.7814286748208729	0.21857132517912714	21.857132517912714	0.0	0.0	0.0	0.0	1.280740303227196	2.625615157575277	39.16122943073184	37.683882108559196	0.9949872122762148	0.9940664961636828	0.9982608695652174	0.942185813206497	0.05781418679350303	94.21858132064969	5.781418679350303
M9NFK6	M9NFK6_DROME	Dmel\CG43049	Uncharacterized protein	213	24589.23248000002	24.58923248000002	DMEL\CG43049			False			False				24.0	26.0	24.0-26.0 kDa	414	0	2	9	29.75	high	crowded MW neighborhood; require full blot, ladder, raw metadata, and controls	763	762	0.0006230999999665698	496.34446854535315	497.34446854535315	6.668832846403352	9.621092076023546	787.4759624834226	0.0012698800314441996	0.7816457986538322	0.2183542013461678	21.83542013461678	0.0	0.0	0.0	0.0	1.2731756049285468	2.6220207042674177	39.162805941403214	37.68246903539875	0.9948849104859335	0.9940664961636828	0.9982608695652174	0.9422145187171664	0.05778548128283356	94.22145187171664	5.778548128283356
