accession,entry_name,gene_primary,protein_name,length_aa,mass_da,mw_kda,gene_upper,marker_categories,marker_notes,is_marker,signaling_categories,signaling_notes,is_signaling_prefix,families,family_categories,family_notes,mw_bin_start_kda,mw_bin_end_kda,mw_bin_label,protein_count,marker_count,signaling_prefix_count,family_count,audit_burden_score,audit_priority,defensive_note
X2JBG1,X2JBG1_DROME,Dmel\CG45428,Uncharacterized protein,95,10689.276280000004,10.689276280000003,DMEL\CG45428,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VTN3,TIM13_DROME,Tim13,Mitochondrial import inner membrane translocase subunit Tim13,92,10693.38128,10.693381279999999,TIM13,,,False,,,False,Mitochondrial_membrane,mitochondria,Common mitochondrial membrane/respiratory audit family.,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,configured audit family match: Mitochondrial_membrane
X2J8S3,X2J8S3_DROME,Dmel\CG44406,Kazal-like domain-containing protein,94,10698.48058,10.69848058,DMEL\CG44406,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
E1JHF6,E1JHF6_DROME,Dmel\CG42470,Seminal fluid protein,91,10708.67898,10.70867898,DMEL\CG42470,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
M9NDD9,M9NDD9_DROME,Dmel\CG43165,BPTI/Kunitz inhibitor domain-containing protein,95,10711.517680000004,10.711517680000004,DMEL\CG43165,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A0A0B4LHW5,A0A0B4LHW5_DROME,Dmel\CG45546,TIL domain-containing protein,93,10718.64258,10.71864258,DMEL\CG45546,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A0A0B4LF62,A0A0B4LF62_DROME,Dmel\CG44314,Uncharacterized protein,97,10724.356180000002,10.724356180000003,DMEL\CG44314,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VL77,Q9VL77_DROME,Dmel\CG4537,Cysteine-rich PDZ-binding protein,97,10724.567880000004,10.724567880000004,DMEL\CG4537,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A1Z793,A1Z793_DROME,Dmel\CG17977,Uncharacterized protein,92,10732.543780000009,10.73254378000001,DMEL\CG17977,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q6IL46,Q6IL46_DROME,DMG4-MB6.chr3L.27.007-MIP19202,BPTI/Kunitz inhibitor domain-containing protein,96,10735.516080000009,10.735516080000009,DMG4-MB6.CHR3L.27.007-MIP19202,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VTW6,Q9VTW6_DROME,Dmel\CG10418,U6 snRNA-associated Sm-like protein LSm2,95,10737.40438,10.73740438,DMEL\CG10418,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A1Z8F1,A1Z8F1_DROME,Dmel\CG13231,Uncharacterized protein,100,10738.510380000009,10.738510380000008,DMEL\CG13231,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q7PL91,Q7PL91_DROME,ND-AGGG,"NADH dehydrogenase (Ubiquinone) AGGG subunit, isoform A",94,10741.282680000006,10.741282680000007,ND-AGGG,,,False,,,False,Mitochondrial_membrane,mitochondria,Common mitochondrial membrane/respiratory audit family.,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,configured audit family match: Mitochondrial_membrane
A0A126GUX4,A0A126GUX4_DROME,pre-mod(mdg4)-G,"Pre-mod(Mdg4)-G, isoform A",94,10742.407480000005,10.742407480000006,PRE-MOD(MDG4)-G,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VQW6,Q9VQW6_DROME,CG10039,Uncharacterized protein,95,10759.429879999998,10.759429879999997,CG10039,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
P91940,P91940_DROME,Lcp65Aa,Lcp65Aa,102,10759.848180000003,10.759848180000002,LCP65AA,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VKQ2,Q9VKQ2_DROME,Dmel\CG17127,Uncharacterized protein,98,10762.228680000006,10.762228680000005,DMEL\CG17127,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q8MSF5,RNK_DROME,RNASEK,Ribonuclease kappa,95,10762.592280000004,10.762592280000005,RNASEK,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VEI0,Q9VEI0_DROME,CG14328,Uncharacterized protein,106,10778.614980000013,10.778614980000013,CG14328,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A1ZA65,A1ZA65_DROME,COX6AL,Cytochrome c oxidase subunit 6A-like,94,10792.335080000003,10.792335080000003,COX6AL,,,False,,,False,Mitochondrial_membrane,mitochondria,Common mitochondrial membrane/respiratory audit family.,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,configured audit family match: Mitochondrial_membrane
Q2PDS0,Q2PDS0_DROME,BP1020,Uncharacterized protein,94,10819.365180000004,10.819365180000004,BP1020,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
M9MRN8,M9MRN8_DROME,Dmel\CG42713,BPTI/Kunitz inhibitor domain-containing protein,92,10821.512980000005,10.821512980000005,DMEL\CG42713,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A1ZAT3,A1ZAT3_DROME,robl,Roadblock,97,10823.412680000003,10.823412680000002,ROBL,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A0A0B4JDD6,A0A0B4JDD6_DROME,Dmel\CG42798,Kazal-like domain-containing protein,97,10823.512780000003,10.823512780000003,DMEL\CG42798,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VI60,ENY2B_DROME,e(y)2b,Enhancer of yellow 2b transcription factor,95,10828.609180000005,10.828609180000004,E(Y)2B,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
M9MRX3,M9MRX3_DROME,CG32186,Uncharacterized protein,101,10836.37678,10.83637678,CG32186,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q7JX57,EMRE_DROME,EMRE,"Essential MCU regulator, mitochondrial",97,10841.57008,10.84157008,EMRE,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VEQ3,Q9VEQ3_DROME,Dmel\CG18622,Uncharacterized protein,94,10851.338580000005,10.851338580000006,DMEL\CG18622,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
P91942,P91942_DROME,Lcp65Ae,Lcp65Ae,99,10858.963380000003,10.858963380000002,LCP65AE,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A8DY51,A8DY51_DROME,Dmel\CG12828,Seminal fluid protein,97,10867.869780000006,10.867869780000007,DMEL\CG12828,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A1Z8T3,A1Z8T3_DROME,Dmel\CG18343,Uncharacterized protein,99,10868.807480000009,10.868807480000008,DMEL\CG18343,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VKM3,Q9VKM3_DROME,ATPsynG,ATP synthase subunit g,99,10871.779680000009,10.871779680000008,ATPSYNG,,,False,,,False,Mitochondrial_membrane,mitochondria,Common mitochondrial membrane/respiratory audit family.,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,configured audit family match: Mitochondrial_membrane
Q9VTF2,Q9VTF2_DROME,Dmel\CG32073,Uncharacterized protein,109,10877.24628,10.87724628,DMEL\CG32073,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A0A0B4JDE5,A0A0B4JDE5_DROME,Dmel\CG42870,Uncharacterized protein,94,10881.958580000004,10.881958580000004,DMEL\CG42870,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VZ01,Q9VZ01_DROME,NdufV3,NADH:ubiquinone oxidoreductase subunit V3,109,10908.19988,10.90819988,NDUFV3,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q6IKE6,Q6IKE6_DROME,Dmel\CG44261,Uncharacterized protein,98,10921.74138,10.92174138,DMEL\CG44261,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9V9P1,Q9V9P1_DROME,Dmel\CG10834,Dynein light chain roadblock,97,10921.791780000014,10.921791780000014,DMEL\CG10834,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VPT0,Q9VPT0_DROME,Dmel\CG13947,Uncharacterized protein,119,10923.737180000007,10.923737180000007,DMEL\CG13947,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
E1JGR4,E1JGR4_DROME,Dmel\CG42496,CHCH domain-containing protein,94,10946.365380000003,10.946365380000003,DMEL\CG42496,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q8IQU5,Q8IQU5_DROME,Dmel\CG32212,Uncharacterized protein,111,10949.718579999997,10.949718579999997,DMEL\CG32212,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VTK5,Q9VTK5_DROME,Dmel\CG14137,Uncharacterized protein,103,10956.94268000001,10.95694268000001,DMEL\CG14137,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VHN1,Q9VHN1_DROME,Cks85A,Cyclin-dependent kinases regulatory subunit,96,10957.486579999997,10.957486579999998,CKS85A,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
O46098,LYRM4_DROME,bcn92,LYR motif-containing protein 4 homolog,92,10961.546280000002,10.961546280000002,BCN92,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
B7Z107,B7Z107_DROME,Dmel\CG42376,Cytochrome c oxidase assembly factor 6 homolog,92,10969.269079999996,10.969269079999997,DMEL\CG42376,,,False,,,False,Mitochondrial_membrane,mitochondria,Common mitochondrial membrane/respiratory audit family.,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,configured audit family match: Mitochondrial_membrane
E1JHF8,E1JHF8_DROME,Sfp33A1,Seminal fluid protein 33A1,93,10972.764980000004,10.972764980000004,SFP33A1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VN06,Q9VN06_DROME,Dmel\CG14645,Uncharacterized protein,97,10985.454580000001,10.98545458,DMEL\CG14645,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
M9NFE3,M9NFE3_DROME,Dmel\CG43082,DUF19 domain-containing protein,97,10988.660980000004,10.988660980000004,DMEL\CG43082,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
B7Z0C9,B7Z0C9_DROME,Dmel\CG42307,Uncharacterized protein,95,10998.440780000003,10.998440780000003,DMEL\CG42307,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A0A6M3QHD9,A0A6M3QHD9_DROME,Dmel\CG46428,HMG box domain-containing protein,93,10998.994380000006,10.998994380000006,DMEL\CG46428,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A0A0B4K6U8,A0A0B4K6U8_DROME,Dmel\CG43448,Uncharacterized protein,94,11000.704280000004,11.000704280000004,DMEL\CG43448,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q2PDR0,Q2PDR0_DROME,Dpm3,Dolichol-phosphate mannosyltransferase subunit 3,94,11000.974279999999,11.000974279999998,DPM3,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A0A0B4KHC1,A0A0B4KHC1_DROME,Dmel\CG44158,Uncharacterized protein,93,11007.297180000007,11.007297180000007,DMEL\CG44158,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
M9MS11,M9MS11_DROME,Dmel\CG42716,BPTI/Kunitz inhibitor domain-containing protein,97,11008.835480000007,11.008835480000007,DMEL\CG42716,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A1ZAR1,A1ZAR1_DROME,Dmel\CG17290,Uncharacterized protein,99,11012.598779999998,11.012598779999998,DMEL\CG17290,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VKR9,Q9VKR9_DROME,BcDNA:RE28280,Uncharacterized protein,127,11013.842180000005,11.013842180000005,BCDNA:RE28280,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VU35,Q9VU35_DROME,Dmel\CG11267,"10 kDa heat shock protein, mitochondrial",103,11015.986680000004,11.015986680000003,DMEL\CG11267,,,False,,,False,Heat_shock_chaperones,stress; chaperone,Heat-shock/chaperone audit family.,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,configured audit family match: Heat_shock_chaperones
Q6IHH7,Q6IHH7_DROME,Dmel\CG34165,Uncharacterized protein,99,11020.14388,11.02014388,DMEL\CG34165,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VIN5,Q9VIN5_DROME,Dmel\CG12617,Uncharacterized protein,96,11034.016980000002,11.034016980000002,DMEL\CG12617,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VMU7,Q9VMU7_DROME,Dmel\CG14036,CHHC U11-48K-type domain-containing protein,93,11043.681380000004,11.043681380000004,DMEL\CG14036,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VRD2,Q9VRD2_DROME,Dmel\CG11666,Uncharacterized protein,96,11057.35008,11.05735008,DMEL\CG11666,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VAL0,SPCS1_DROME,Spase12,Signal peptidase complex subunit 1,98,11058.760479999995,11.058760479999995,SPASE12,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VE43,Q9VE43_DROME,CG7710,Chitin-binding type-2 domain-containing protein,94,11061.552780000004,11.061552780000003,CG7710,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
P61849,NEMS_DROME,Ms,Dromyosuppressin,100,11069.768080000003,11.069768080000003,MS,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VU46,Q9VU46_DROME,Dmel\CG11279,Uncharacterized protein,102,11070.769179999994,11.070769179999994,DMEL\CG11279,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A1Z772,A1Z772_DROME,Dmel\CG30380,Uncharacterized protein,101,11072.658980000002,11.072658980000002,DMEL\CG30380,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VSP7,Q9VSP7_DROME,Dmel\CG13306,Uncharacterized protein,94,11076.10608000001,11.076106080000011,DMEL\CG13306,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VF43,Q9VF43_DROME,Dmel\CG12784,Uncharacterized protein,101,11077.403880000007,11.077403880000007,DMEL\CG12784,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VFN5,Q9VFN5_DROME,anon-WO0140519.48,"10 kDa heat shock protein, mitochondrial",102,11087.999780000004,11.087999780000004,ANON-WO0140519.48,,,False,,,False,Heat_shock_chaperones,stress; chaperone,Heat-shock/chaperone audit family.,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,configured audit family match: Heat_shock_chaperones
A0A0B4LHE8,A0A0B4LHE8_DROME,pre-mod(mdg4)-B,"Pre-mod(Mdg4)-B, isoform A",95,11094.83228000001,11.09483228000001,PRE-MOD(MDG4)-B,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VLV5,RUXE_DROME,SmE,Probable small nuclear ribonucleoprotein E,94,11095.905780000008,11.095905780000008,SME,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VYD7,TIM9_DROME,Tim9a,Mitochondrial import inner membrane translocase subunit Tim9,95,11097.685280000002,11.097685280000002,TIM9A,,,False,,,False,Mitochondrial_membrane,mitochondria,Common mitochondrial membrane/respiratory audit family.,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,configured audit family match: Mitochondrial_membrane
Q9VJM8,Q9VJM8_DROME,Dmel\CG13244,Uncharacterized protein,102,11098.165180000005,11.098165180000006,DMEL\CG13244,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
E1JGT6,E1JGT6_DROME,CG30182,Uncharacterized protein,93,11106.970880000006,11.106970880000006,CG30182,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q27364,Q27364_DROME,Eig71Eb,"Ecdysone-induced gene 71Eb, isoform A",95,11121.916680000004,11.121916680000004,EIG71EB,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q6II39,Q6II39_DROME,HDC19854,Uncharacterized protein,99,11127.14008,11.127140079999998,HDC19854,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VFU0,Q9VFU0_DROME,Dmel\CG9757,Uncharacterized protein,127,11146.198280000024,11.146198280000025,DMEL\CG9757,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
O97172,U729_DROME,CG18508,UPF0729 protein CG18508,99,11149.792080000001,11.149792080000001,CG18508,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q6II41,Q6II41_DROME,Dmel\CG42579,CG15323,99,11158.15118,11.15815118,DMEL\CG42579,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VUT0,Q9VUT0_DROME,Eig71Eg,Ecdysone-induced gene 71Eg,98,11167.008380000005,11.167008380000004,EIG71EG,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q6IKI1,Q6IKI1_DROME,Kmn2,"Kinetochore Mis12-Ndc80 network component 2, isoform A",95,11167.844379999999,11.167844379999998,KMN2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VBC2,Q9VBC2_DROME,Dmel\CG14245,Uncharacterized protein,103,11177.898580000005,11.177898580000004,DMEL\CG14245,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VQA6,Q9VQA6_DROME,robl22E,Dynein light chain roadblock,97,11186.913680000001,11.186913680000002,ROBL22E,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VV37,Q9VV37_DROME,Dmel\CG13056,Uncharacterized protein,99,11190.02038,11.19002038,DMEL\CG13056,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A8DY49,A8DY49_DROME,Dmel\CG34215,Single domain-containing protein,104,11192.807980000007,11.192807980000007,DMEL\CG34215,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
C0HL64,LCP81_DROME,Lcp65Ag1,Larval cuticle protein 65Ag1,105,11194.405280000004,11.194405280000005,LCP65AG1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
C0HL65,LCP82_DROME,Lcp65Ag2,Larval cuticle protein 65Ag2,105,11194.405280000004,11.194405280000005,LCP65AG2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9I7Q6,Q9I7Q6_DROME,Lcp65Ag3,Larval cuticle protein,105,11195.390080000005,11.195390080000005,LCP65AG3,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A0A6H2EG72,A0A6H2EG72_DROME,CR46042,TIL domain-containing protein,98,11200.269880000002,11.200269880000002,CR46042,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A0A0C4DHH2,A0A0C4DHH2_DROME,Dmel\CG34279,Kazal-like domain-containing protein,100,11205.486980000001,11.205486980000002,DMEL\CG34279,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VN78,Q9VN78_DROME,Dmel\CG12589,Uncharacterized protein,96,11218.896380000007,11.218896380000007,DMEL\CG12589,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VQT1,Q9VQT1_DROME,Dmel\CG15418,BPTI/Kunitz inhibitor domain-containing protein,97,11226.977580000004,11.226977580000005,DMEL\CG15418,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q8IQU8,Q8IQU8_DROME,Dmel\CG32214,Cuticle protein 38-like,116,11230.33268,11.23033268,DMEL\CG32214,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A0A0B4JDB3,A0A0B4JDB3_DROME,pre-mod(mdg4)-Y,"Pre-mod(Mdg4)-Y, isoform A",97,11239.022880000008,11.239022880000007,PRE-MOD(MDG4)-Y,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q86BG3,Q86BG3_DROME,Dmel\CG33170,Uncharacterized protein,98,11240.260280000004,11.240260280000005,DMEL\CG33170,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q7KUE6,Q7KUE6_DROME,Dmel\CG33493,Secreted protein,102,11240.536880000003,11.240536880000004,DMEL\CG33493,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
M9PEJ6,M9PEJ6_DROME,Dmel\CG43915,Uncharacterized protein,105,11243.150380000006,11.243150380000007,DMEL\CG43915,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VUS9,Q9VUS9_DROME,Eig71Ef,Ecdysone-induced gene 71Ef,98,11250.349080000004,11.250349080000003,EIG71EF,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
Q9VKN2,Q9VKN2_DROME,Dmel\CG14069,Uncharacterized protein,101,11251.378780000003,11.251378780000003,DMEL\CG14069,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
E2QDA1,E2QDA1_DROME,karr,Karr,97,11266.542180000004,11.266542180000004,KARR,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
C0HL62,LCP51_DROME,Lcp65Ab1,Larval cuticle protein 65Ab1,104,11266.661080000005,11.266661080000006,LCP65AB1,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
C0HL63,LCP52_DROME,Lcp65Ab2,Larval cuticle protein 65Ab2,104,11266.661080000005,11.266661080000006,LCP65AB2,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
P91941,P91941_DROME,Acp65Aa,Adult cuticle protein 65Aa,105,11283.573880000005,11.283573880000006,ACP65AA,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
A1Z8G4,A1Z8G4_DROME,Dmel\CG13217,Uncharacterized protein,113,11287.95228000002,11.28795228000002,DMEL\CG13217,,,False,,,False,,,,10.0,12.0,10.0-12.0 kDa,343,0,0,6,21.65,elevated,standard full-blot and antibody-validation checks
