accession	entry_name	gene_primary	protein_name	length_aa	mass_da	mw_kda	gene_upper	marker_categories	marker_notes	is_marker	signaling_categories	signaling_notes	is_signaling_prefix	families	family_categories	family_notes	mw_bin_start_kda	mw_bin_end_kda	mw_bin_label	protein_count	marker_count	signaling_prefix_count	family_count	audit_burden_score	audit_priority	defensive_note	mw_window_count	mw_window_alternative_count	mw_nearest_neighbor_gap_kda	mw_gaussian_ambiguity	mw_gaussian_candidate_mass_including_self	mw_identity_entropy_nats	mw_identity_entropy_bits	mw_effective_candidate_number	mw_discriminability	mw_ambiguity_percentile	mw_auditability_percentile	mw_auditability_score_0_100	_audit_marker_value	_audit_signaling_value	_audit_family_value	_audit_family_protein_value	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100
P20435	RPAB2_YEAST	RPO26	DNA-directed RNA polymerases I, II, and III subunit RPABC2	155	17909.863180000004	17.909863180000006	RPO26			False			False				16.0	18.0	16.0-18.0 kDa	157	0	0	10	15.35	elevated	standard full-blot and antibody-validation checks	295	294	0.0005033000000089771	187.43759240578595	188.43759240578595	5.744885884312838	8.28811837577114	312.5879546054175	0.0031990995982628593	0.6641938674579624	0.3358061325420376	33.58061325420376	0.0	0.0	0.0	0.0	0.038338969617150206	0.7508220146793813	41.48845848875668	38.412842110995456	0.8901295221080839	0.9169271996426976	0.9928539526574364	0.866026135466545	0.13397386453345494	86.60261354665451	13.397386453345494
Q07914	TIM14_YEAST	PAM18	Mitochondrial import inner membrane translocase subunit TIM14	168	17910.366480000015	17.910366480000015	PAM18			False			False	Mitochondrial_membrane	mitochondria	Common mitochondrial membrane/respiratory audit family.	16.0	18.0	16.0-18.0 kDa	157	0	0	10	15.35	elevated	configured audit family match: Mitochondrial_membrane	295	294	0.0005033000000089771	187.43284148852024	188.43284148852024	5.744864357423538	8.2880873190347	312.5812256315493	0.0031991684656670198	0.6638641608968019	0.3361358391031981	33.61358391031981	0.0	0.0	1.0	1.0	0.038289715715116246	0.7511080668463871	41.48251055394308	38.40767496646338	0.8901295221080839	0.9169271996426976	0.9928539526574364	0.8659437088262549	0.13405629117374507	86.5943708826255	13.405629117374506
P50623	UBC9_YEAST	UBC9	SUMO-conjugating enzyme UBC9	157	17911.437980000017	17.911437980000017	UBC9			False			False	Ubiquitin_system	proteostasis; ubiquitin	Ubiquitin system proteins.	16.0	18.0	16.0-18.0 kDa	157	0	0	10	15.35	elevated	configured audit family match: Ubiquitin_system	295	294	0.0010715000000018904	187.4227289754591	188.4227289754591	5.744818536926817	8.28802121403131	312.5669033326553	0.003199315056513616	0.6628750412133202	0.3371249587866798	33.71249587866798	0.0	0.0	1.0	1.0	0.038185035107552424	0.7517167861160279	41.469843686166385	38.39667039619366	0.8901295221080839	0.9169271996426976	0.9928539526574364	0.8656964289053846	0.13430357109461544	86.56964289053846	13.430357109461543
P53057	YPS5_YEAST	YPS5	Yapsin-5	165	17952.524980000013	17.952524980000014	YPS5			False			False				16.0	18.0	16.0-18.0 kDa	157	0	0	10	15.35	elevated	standard full-blot and antibody-validation checks	297	296	0.006983599999990986	187.03616124463025	188.03616124463025	5.743033581294826	8.28544606739283	312.0094829115359	0.0032050307915914536	0.6551269370260469	0.34487306297395315	34.487306297395314	0.0	0.0	0.0	0.0	0.03434998023718561	0.7747629382689633	40.980295308839914	37.97083857339764	0.8896828941491738	0.919606967396159	0.9924073246985261	0.8642060308174764	0.13579396918252362	86.42060308174764	13.579396918252362
P25657	YCY9_YEAST	YCR099C	Uncharacterized protein YCR099C	155	17959.508580000005	17.959508580000005	YCR099C			False			False				16.0	18.0	16.0-18.0 kDa	157	0	0	10	15.35	elevated	standard full-blot and antibody-validation checks	297	296	0.006983599999990986	186.9707474715341	187.9707474715341	5.7427272291945455	8.285004094736989	311.9139127909395	0.0032060128099199304	0.6536432575008243	0.3463567424991757	34.63567424991757	0.0	0.0	0.0	0.0	0.03373188303952686	0.778619077142349	40.89640894652321	37.897763919925495	0.8896828941491738	0.9200535953550693	0.9924073246985261	0.8639467679258983	0.1360532320741017	86.39467679258983	13.60532320741017
P85052	BUD25_YEAST	BUD25	Bud site selection protein 25	153	18005.625880000018	18.005625880000018	BUD25			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	298	297	0.005059700000003886	186.54440049281598	187.54440049281598	5.740839356476396	8.282280470128685	311.32561451543023	0.0032120710708512454	0.6478733926805144	0.35212660731948564	35.21266073194857	0.0	0.0	0.0	0.0	0.029883606064288235	0.8035855125350128	40.33858830873548	37.41102056009689	0.888343010272443	0.9222867351496203	0.991960696739616	0.8626159587105484	0.13738404128945159	86.26159587105484	13.73840412894516
P39564	YAN8_YEAST	YAR068W	Uncharacterized protein YAR068W	161	18010.685580000023	18.010685580000022	YAR068W			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	297	296	0.005059700000003886	186.49764838802565	187.49764838802565	5.740620637460725	8.281964925289428	311.25752912952584	0.0032127736887092705	0.6475436861193538	0.35245631388064624	35.24563138806462	0.0	0.0	0.0	0.0	0.029485262705491695	0.8062685552107898	40.27703749639127	37.35722209750229	0.888343010272443	0.9227333631085306	0.991960696739616	0.8626451890599858	0.13735481094001423	86.26451890599857	13.735481094001422
P40323	YP073_YEAST	YPL073C	Uncharacterized protein YPL073C	161	18046.270480000014	18.04627048000001	YPL073C			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	294	293	0.004741700000014504	186.17289642417785	187.17289642417785	5.739194320308316	8.279907184606913	310.81389363458027	0.003217359392484837	0.6452357401912298	0.35476425980877024	35.476425980877025	0.0	0.0	0.0	0.0	0.02681035517125506	0.8247964885054894	39.842983036168384	36.97733548221898	0.8870031263957123	0.9249665029030817	0.991960696739616	0.86229151655741	0.13770848344259	86.22915165574099	13.770848344259
P53897	IGO1_YEAST	IGO1	mRNA stability protein IGO1	168	18051.012180000023	18.051012180000026	IGO1			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	294	293	0.004741700000014504	186.1302751967064	187.1302751967064	5.739024263790366	8.279661844911796	310.7610422000911	0.0032179065719445156	0.6447411803494889	0.3552588196505111	35.52588196505111	0.0	0.0	0.0	0.0	0.026470215793099366	0.8272181848602302	39.78494372072762	36.92646047490299	0.8870031263957123	0.9249665029030817	0.991960696739616	0.8621678765969747	0.1378321234030253	86.21678765969747	13.78321234030253
Q08416	IRC23_YEAST	IRC23	Increased recombination centers protein 23	157	18091.990680000014	18.091990680000013	IRC23			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	290	289	0.011140099999998654	185.76144052312628	186.76144052312628	5.7374362876227405	8.277370879569713	310.26795268206973	0.0032230205902853775	0.6407847016155621	0.3592152983844379	35.92152983844379	0.0	0.0	0.0	0.0	0.02368258830623805	0.8476509054666472	39.28176901349827	36.48456020870034	0.8865564984368022	0.9258597588209022	0.991960696739616	0.8612904139032206	0.1387095860967794	86.12904139032206	13.870958609677942
P0C5N3	YG41A_YEAST	YGL041W-A	Uncharacterized protein YGL041W-A, mitochondrial	154	18103.13078000001	18.10313078000001	YGL041W-A			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	290	289	0.007104599999998129	185.66216040680814	186.66216040680814	5.73701913484271	8.27676905532267	310.13855053516335	0.003224365362752995	0.6393010220903396	0.36069897790966043	36.069897790966046	0.0	0.0	0.0	0.0	0.022970207779299454	0.853044644019625	39.14502407842931	36.364249815474224	0.8865564984368022	0.9258597588209022	0.991960696739616	0.8609194940219149	0.13908050597808508	86.09194940219149	13.908050597808508
P43552	YFF1_YEAST	YFL051C	Uncharacterized membrane protein YFL051C	160	18110.23538000001	18.11023538000001	YFL051C			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	292	291	0.007104599999998129	185.5993771126665	186.5993771126665	5.73677046757471	8.276410304288294	310.06143881707777	0.003225167256577026	0.6391361688097593	0.3608638311902407	36.08638311902407	0.0	0.0	0.0	0.0	0.022525658990473	0.8564469027904633	39.05781165153154	36.28746311061841	0.8865564984368022	0.9263063867798124	0.991960696739616	0.8609899376914975	0.13901006230850255	86.09899376914974	13.901006230850255
P43577	GNA1_YEAST	GNA1	Glucosamine 6-phosphate N-acetyltransferase	159	18134.896680000016	18.13489668000001	GNA1			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	291	290	0.0036843000000175152	185.38147706992987	186.38147706992987	5.735866757691193	8.275106526520942	309.7813598044686	0.003228083189483033	0.636003956478734	0.363996043521266	36.3996043521266	0.0	0.0	0.0	0.0	0.02104001724589334	0.8680223147794479	38.75487735268328	36.02035943569956	0.8861098704778919	0.9285395265743636	0.9915140687807057	0.8605418555779237	0.13945814442207627	86.05418555779238	13.945814442207627
P38868	YHY0_YEAST	YHR180W	Uncharacterized protein YHR180W	163	18138.580980000028	18.13858098000003	YHR180W			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	291	290	0.0036843000000175152	185.3487542929758	186.3487542929758	5.73571832875832	8.274892388835562	309.7353827000597	0.0032285623659870206	0.6358391031981536	0.3641608968018464	36.41608968018464	0.0	0.0	0.0	0.0	0.020825555701051466	0.8697196011969761	38.709705396566726	35.98048998575562	0.8856632425189817	0.9289861545332738	0.9915140687807057	0.8605006422577787	0.13949935774222133	86.05006422577787	13.949935774222133
P35181	AP1S1_YEAST	APS1	AP-1 complex subunit sigma-1	156	18152.241380000018	18.152241380000017	APS1			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	291	290	0.01366039999998847	185.2300856782917	186.2300856782917	5.735275909717249	8.274254113079014	309.5983801775566	0.0032299910594703173	0.6346851302340917	0.3653148697659083	36.531486976590834	0.0	0.0	0.0	0.0	0.020046918227454212	0.875937925079803	38.5423330069376	35.83265652597872	0.8856632425189817	0.9303260384100045	0.9915140687807057	0.8605471199859459	0.1394528800140541	86.05471199859458	13.945288001405409
P43587	YPI1_YEAST	YPI1	Type 1 phosphatases regulator YPI1	155	18186.77068	18.18677068	YPI1			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	290	289	0.0034071000000110985	184.93100090819712	185.93100090819712	5.73410343753484	8.272562593275872	309.2355974069923	0.0032337803551247568	0.6297395318166832	0.3702604681833168	37.02604681833168	0.0	0.0	0.0	0.0	0.018190957178026487	0.8911131893764175	38.120422488524525	35.459223986278104	0.8856632425189817	0.9307726663689146	0.9915140687807057	0.8594223773713213	0.14057762262867868	85.94223773713213	14.057762262867868
Q12247	FYV7_YEAST	FYV7	rRNA-processing protein FYV7	151	18190.17778000001	18.19017778000001	FYV7			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	290	289	0.0034071000000110985	184.9016362307894	185.9016362307894	5.733987004275136	8.272394615589501	309.1995941943961	0.0032341568966332227	0.6292449719749423	0.37075502802505766	37.07550280250577	0.0	0.0	0.0	0.0	0.018016244972842203	0.8925670656838425	38.07890896531119	35.42241878584538	0.8856632425189817	0.9312192943278249	0.9915140687807057	0.8594103944006136	0.14058960559938638	85.94103944006136	14.058960559938638
Q05863	YL281_YEAST	YLR281C	Uncharacterized peptide chain release factor-like protein YLR281C, mitochondrial	155	18196.934979999995	18.196934979999995	YLR281C			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	290	289	0.00675719999998492	184.84385362487643	185.84385362487643	5.733772833490949	8.272085632461254	309.1333797656885	0.0032348496327312256	0.6289152654137817	0.37108473458621827	37.10847345862183	0.0	0.0	0.0	0.0	0.017674084914438035	0.895426765806272	37.996994959132714	35.349800748523	0.8856632425189817	0.9316659222867352	0.9915140687807057	0.859439624750051	0.14056037524994902	85.9439624750051	14.056037524994903
P53218	POP6_YEAST	POP6	Ribonucleases P/MRP protein subunit POP6	158	18209.95608000002	18.209956080000023	POP6			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	290	289	0.013021100000027985	184.7326616238456	185.7326616238456	5.733351766941887	8.271478161839037	309.00324144064103	0.0032362120065076994	0.6280909990108803	0.3719090009891197	37.190900098911975	0.0	0.0	0.0	0.0	0.017030768972207355	0.9008472546296736	37.83915766085441	35.209715839553425	0.8852166145600715	0.9321125502456454	0.9915140687807057	0.8592335581493257	0.14076644185067433	85.92335581493256	14.076644185067433
P12962	CAF20_YEAST	CAF20	Cap-associated protein CAF20	161	18223.245580000003	18.223245580000004	CAF20			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	289	288	0.013289499999981302	184.6191087965458	185.6191087965458	5.732897739231891	8.2708231383134	308.8629772508725	0.003237681670042812	0.6269370260468183	0.37306297395318166	37.30629739531817	0.0	0.0	0.0	0.0	0.016395464751676674	0.9062548583496723	37.67819570596531	35.06664654686125	0.8847699866011612	0.9325591782045556	0.9915140687807057	0.8589450649083101	0.14105493509168987	85.89450649083102	14.105493509168987
Q02753	RL21A_YEAST	RPL21A	Large ribosomal subunit protein eL21A	160	18242.17338000001	18.24217338000001	RPL21A			False			False	Ribosomal_proteins	ribosome	Large family of abundant proteins that can populate crowded MW neighborhoods.	18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	configured audit family match: Ribosomal_proteins	291	290	0.015699300000001415	184.45797197814733	185.45797197814733	5.732240288065886	8.269874636776576	308.6599816634978	0.0032398109875163656	0.6252884932410155	0.37471150675898446	37.47115067589844	0.0	0.0	1.0	1.0	0.015526583858125017	0.9137341780105354	37.44888854205131	34.862413028171915	0.884323358642251	0.9334524341223761	0.9910674408217954	0.8585329317068595	0.14146706829314049	85.85329317068596	14.146706829314049
Q03937	HED1_YEAST	HED1	Meiosis-specific protein HED1	162	18257.87268000001	18.257872680000013	HED1			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	292	291	0.015699300000001415	184.32617825743978	185.32617825743978	5.731745455712197	8.269160744593838	308.50728450114553	0.0032414145475267923	0.6239696669963732	0.37603033300362676	37.603033300362675	0.0	0.0	0.0	0.0	0.01483691602570564	0.9197345381776446	37.26051486721249	34.694455082954796	0.8838767306833408	0.9352389459580169	0.9897275569450648	0.858203225145699	0.14179677485430098	85.82032251456991	14.179677485430098
Q12672	RL21B_YEAST	RPL21B	Large ribosomal subunit protein eL21B	160	18274.23338000001	18.274233380000013	RPL21B			False			False	Ribosomal_proteins	ribosome	Large family of abundant proteins that can populate crowded MW neighborhoods.	18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	configured audit family match: Ribosomal_proteins	293	292	0.016360699999999895	184.19013340382628	185.19013340382628	5.731255424382644	8.268453778824812	308.35614330133063	0.003243003331452306	0.6233102538740521	0.37668974612594786	37.66897461259479	0.0	0.0	1.0	1.0	0.014147058808608379	0.9257867909503261	37.06523006857008	34.52006310687675	0.8829834747655203	0.9356855739169272	0.9897275569450648	0.8579267148753911	0.14207328512460893	85.79267148753911	14.207328512460894
P25350	YCP6_YEAST	YCR006C	Uncharacterized protein YCR006C	157	18291.26078000001	18.291260780000016	YCR006C			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	292	291	0.015000099999987526	184.04929578328665	185.04929578328665	5.730741906759468	8.267712929496447	308.19783763738366	0.0032446690984787832	0.6221562809099901	0.3778437190900099	37.78437190900099	0.0	0.0	0.0	0.0	0.013459304511755834	0.9318630456980979	36.86285921664376	34.33900596930048	0.88253684680661	0.9365788298347476	0.9897275569450648	0.8577498786241031	0.14225012137589688	85.77498786241031	14.225012137589687
P40548	SNL1_YEAST	SNL1	HSP70 co-chaperone SNL1	159	18306.260880000005	18.306260880000004	SNL1			False			False	Heat_shock_chaperones	stress; chaperone	Heat-shock/chaperone audit family.	18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	configured audit family match: Heat_shock_chaperones	292	291	0.0010292000000120538	183.92651379640705	184.92651379640705	5.730315658646056	8.26709798345704	308.06649688439586	0.003246052427360373	0.6218265743488296	0.3781734256511704	37.81734256511704	0.0	0.0	1.0	1.0	0.012878096070061905	0.9370237799956301	36.68633517462798	34.180881885130255	0.88253684680661	0.9374720857525681	0.9883876730683341	0.8575557949940855	0.14244420500591448	85.75557949940855	14.244420500591449
Q08955	CSM4_YEAST	CSM4	Chromosome segregation in meiosis protein 4	156	18307.290080000017	18.307290080000016	CSM4			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	293	292	0.0010292000000120538	183.91809841736477	184.91809841736477	5.730285682213507	8.267054736606458	308.0572622882423	0.003246149733890455	0.6216617210682492	0.37833827893175076	37.833827893175076	0.0	0.0	0.0	0.0	0.012839044485838674	0.9373711866885119	36.67424098008295	34.17003696760549	0.88253684680661	0.9374720857525681	0.9883876730683341	0.8575145816739405	0.14248541832605954	85.75145816739405	14.248541832605955
Q06592	HPA2_YEAST	HPA2	Histone acetyltransferase HPA2	156	18333.621380000008	18.333621380000007	HPA2			False			False	Histones	nuclear; chromatin	Histone proteins and canonical histone genes.	18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	configured audit family match: Histones	294	293	0.020290000000002806	183.7043248383813	184.7043248383813	5.729537119323724	8.265974788637573	307.8267483416221	0.0032485805908270622	0.6206726013847675	0.37932739861523246	37.932739861523245	0.0	0.0	1.0	1.0	0.011874948951477343	0.9459624433863447	36.36668330129217	33.893849636193636	0.88253684680661	0.9379187137114784	0.9883876730683341	0.8573789587427976	0.14262104125720243	85.73789587427976	14.262104125720242
P38247	SLM4_YEAST	SLM4	Protein SLM4	162	18353.91138000001	18.35391138000001	SLM4			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	291	290	0.0020070000000025345	183.54057419584004	184.54057419584004	5.728935599696474	8.265106979254343	307.64164018937674	0.0032505352636412427	0.6200131882624464	0.37998681173755355	37.99868117375536	0.0	0.0	0.0	0.0	0.011176438336477298	0.9521857846619493	36.13230716940208	33.68284838744976	0.8820902188476999	0.9383653416703885	0.9883876730683341	0.8572141054622173	0.14278589453778268	85.72141054622173	14.278589453778267
Q04493	PFD5_YEAST	GIM5	Prefoldin subunit 5	163	18355.918380000014	18.355918380000013	GIM5			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	291	290	0.0020070000000025345	183.52490677863375	184.52490677863375	5.728897103951888	8.265051441634533	307.6297975233196	0.0032506603978250705	0.6198483349818661	0.3801516650181339	38.01516650181339	0.0	0.0	0.0	0.0	0.011109369806099778	0.9527822730152875	36.10925565667924	33.66207026606308	0.8820902188476999	0.9388119696292988	0.9883876730683341	0.8572845491317997	0.14271545086820026	85.72845491317997	14.271545086820026
P40491	FMC1_YEAST	FMC1	ATP synthase assembly factor FMC1, mitochondrial	155	18364.01148000001	18.364011480000013	FMC1			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	291	290	0.008093099999999964	183.4605567222772	184.4605567222772	5.728681649415908	8.264740606443937	307.56352442771646	0.0032513608428070277	0.6190240685789647	0.38097593142103525	38.09759314210353	0.0	0.0	0.0	0.0	0.010842536037287106	0.9551523297868157	36.01688960481197	33.57879964187766	0.8820902188476999	0.9401518535060295	0.9883876730683341	0.8574134535002571	0.1425865464997429	85.74134535002571	14.25865464997429
P46973	HIT1_YEAST	HIT1	Protein HIT1	164	18376.134180000012	18.37613418000001	HIT1			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	292	291	0.011360600000006826	183.36472479544898	184.36472479544898	5.728365404680809	8.264284361732903	307.46627446061336	0.003252389231158101	0.6185295087372239	0.3814704912627761	38.14704912627761	0.0	0.0	0.0	0.0	0.010453505388644587	0.9585960163686348	35.87848653044896	33.45380284128085	0.8816435908887896	0.9401518535060295	0.9883876730683341	0.8571781565500942	0.14282184344990578	85.71781565500942	14.28218434499058
P40858	RN49_YEAST	MRPL49	Large ribosomal subunit protein bL21m	161	18387.49478000002	18.38749478000002	MRPL49			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	291	290	0.011360600000006826	183.27617941183627	184.27617941183627	5.728105988572715	8.263910103400228	307.3865231011634	0.0032532330627614795	0.6178700956149027	0.3821299043850973	38.21299043850973	0.0	0.0	0.0	0.0	0.010100263352947853	0.9617061897986424	35.749976400592494	33.33761558668161	0.8811969629298794	0.9405984814649397	0.9879410451094238	0.8569016462797865	0.1430983537202135	85.69016462797865	14.30983537202135
P38143	GPX2_YEAST	GPX2	Glutathione peroxidase-like peroxiredoxin 2	162	18406.12028000002	18.40612028000002	GPX2			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	292	291	0.018625500000002404	183.13117111379535	184.13117111379535	5.727642628256843	8.263241615770376	307.2441253779994	0.003254740831154086	0.6175403890537422	0.3824596109462578	38.24596109462578	0.0	0.0	0.0	0.0	0.009544104421505998	0.96655716052076	35.541188849445156	33.148518140277744	0.8811969629298794	0.9414917373827602	0.9874944171505137	0.8569308766292238	0.14306912337077615	85.69308766292238	14.306912337077616
P32342	SRP21_YEAST	SRP21	Signal recognition particle subunit SRP21	167	18425.238280000016	18.425238280000016	SRP21			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	294	293	0.008673199999996939	182.98328619172145	183.98328619172145	5.727150829751498	8.262532100505599	307.0930603261904	0.003256341901499866	0.6170458292120014	0.38295417078799865	38.295417078799865	0.0	0.0	0.0	0.0	0.009001824968285575	0.9712113842326543	35.32946215895474	32.956326094406066	0.8811969629298794	0.9419383653416704	0.9874944171505137	0.8569188936585163	0.14308110634148374	85.69188936585162	14.308110634148374
Q03630	BET5_YEAST	BET5	Trafficking protein particle complex subunit BET5	159	18433.911480000013	18.433911480000013	BET5			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	293	292	0.0008064999999852773	182.91673894530794	183.91673894530794	5.726931939047834	8.262216307972926	307.025847866485	0.003257054762486531	0.6163864160896801	0.38361358391031986	38.361358391031985	0.0	0.0	0.0	0.0	0.008765021669255118	0.973212935959199	35.23430947475164	32.86980581254846	0.8811969629298794	0.9419383653416704	0.9874944171505137	0.8567540403779358	0.1432459596220642	85.67540403779358	14.324595962206422
Q02864	YP071_YEAST	YPL071C	Uncharacterized protein YPL071C	156	18434.71798	18.43471798	YPL071C			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	294	293	0.0008064999999852773	182.9109368067992	183.9109368067992	5.726928718799371	8.262211662136437	307.02485916856233	0.0032570652510290105	0.6162215628090999	0.3837784371909001	38.37784371909001	0.0	0.0	0.0	0.0	0.008743287586446193	0.9733955439311389	35.225490758568206	32.86178243949978	0.8811969629298794	0.9419383653416704	0.9874944171505137	0.8567128270577907	0.14328717294220927	85.67128270577908	14.328717294220928
P36154	AIM29_YEAST	AIM29	Altered inheritance rate of mitochondria protein 29	155	18435.751780000013	18.43575178000001	AIM29			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	294	293	0.0010338000000125191	182.90374739536531	183.90374739536531	5.726935855203156	8.26222195779079	307.0270502297476	0.0032570420073791623	0.6165512693702605	0.3834487306297395	38.34487306297395	0.0	0.0	0.0	0.0	0.008715498583756729	0.9736287411815963	35.2141939770854	32.85150331793711	0.8811969629298794	0.9419383653416704	0.9874944171505137	0.856795253698081	0.14320474630191904	85.67952536980809	14.320474630191903
P25337	BUD31_YEAST	BUD31	Pre-mRNA-splicing factor BUD31	157	18447.386880000013	18.44738688000001	BUD31			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	296	295	0.011635099999999454	182.81598032618155	183.81598032618155	5.726686775702671	8.26186261203065	306.950585608721	0.0032578533708182257	0.615727002967359	0.38427299703264095	38.4272997032641	0.0	0.0	0.0	0.0	0.008408147364488647	0.97618521070527	35.08797053219457	32.73659021840979	0.8811969629298794	0.9428316212594908	0.9874944171505137	0.8568125010768107	0.14318749892318927	85.68125010768107	14.318749892318927
Q12487	RM23_YEAST	MRPL23	Large ribosomal subunit protein uL13m	163	18463.42268000001	18.46342268000001	MRPL23			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	297	296	0.01399149999999949	182.69562636565354	183.69562636565354	5.726331469732589	8.261350013869615	306.84154360591845	0.0032590111112343906	0.615067589845038	0.38493241015496205	38.4932410154962	0.0	0.0	0.0	0.0	0.008000456445248666	0.9795022697413251	34.91533514535822	32.579108344262565	0.880303707012059	0.9441715051362215	0.9866011612326931	0.8565359908065029	0.1434640091934971	85.6535990806503	14.346400919349712
Q03713	RCF1_YEAST	RCF1	Respiratory supercomplex factor 1, mitochondrial	159	18477.41418000001	18.47741418000001	RCF1			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	294	293	0.01399149999999949	182.59099966298322	183.59099966298322	5.726000077630843	8.260871916127837	306.73987558879935	0.0032600913007494064	0.6142433234421365	0.3857566765578635	38.57566765578635	0.0	0.0	0.0	0.0	0.0076593124785325276	0.9821993187889299	34.76613200060223	32.44271018638767	0.880303707012059	0.945064761054042	0.9866011612326931	0.8565532381852327	0.14344676181476734	85.65532381852327	14.344676181476734
Q08004	BUD20_YEAST	BUD20	Bud site selection protein 20	166	18516.94918000001	18.51694918000001	BUD20			False			False				18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	standard full-blot and antibody-validation checks	292	291	0.0033824999999971794	182.3032232982166	183.3032232982166	5.725220823401765	8.259747689915955	306.50094035125784	0.0032626327307641364	0.6124299373557534	0.38757006264424665	38.75700626442467	0.0	0.0	0.0	0.0	0.006764800851933963	0.988813623059512	34.355888854393086	32.06651179787828	0.878517195176418	0.9459580169718624	0.9857079053148727	0.8556532637047265	0.1443467362952735	85.56532637047265	14.43467362952735
Q02159	UBC7_YEAST	UBC7	Ubiquitin-conjugating enzyme E2 7	165	18520.33168000001	18.52033168000001	UBC7			False			False	Ubiquitin_system	proteostasis; ubiquitin	Ubiquitin system proteins.	18.0	20.0	18.0-20.0 kDa	142	0	1	10	16.1	elevated	configured audit family match: Ubiquitin_system	292	291	0.00022450000000162618	182.27895918573364	183.27895918573364	5.725156086596973	8.259654294448719	306.4810991019504	0.00326284395001909	0.6122650840751731	0.3877349159248269	38.77349159248269	0.0	0.0	1.0	1.0	0.006692817615701121	0.9893097771028257	34.32136852593881	32.03475565674925	0.878517195176418	0.9459580169718624	0.9857079053148727	0.8556120503845814	0.14438794961541856	85.56120503845814	14.438794961541856
